"year","Model","Temperature","RCP"
2082,"CAN_ESM2",21.69235610962,8.5
2083,"CAN_ESM2",21.87069702148,8.5
2084,"CAN_ESM2",22.02793312073,8.5
2085,"CAN_ESM2",21.85947227478,8.5
2086,"CAN_ESM2",22.18844795227,8.5
2087,"CAN_ESM2",22.5411491394,8.5
2088,"CAN_ESM2",22.53693199158,8.5
2089,"CAN_ESM2",22.0593662262,8.5
2090,"CAN_ESM2",22.39720916748,8.5
2091,"CAN_ESM2",22.52656745911,8.5
2092,"CAN_ESM2",22.87480735779,8.5
2093,"CAN_ESM2",22.856092453,8.5
2094,"CAN_ESM2",23.08513832092,8.5
2095,"CAN_ESM2",23.11488723755,8.5
2096,"CAN_ESM2",23.23373222351,8.5
2097,"CAN_ESM2",23.35863876343,8.5
2098,"CAN_ESM2",22.66016769409,8.5
2099,"CAN_ESM2",22.19342422485,8.5
1901,"CCSM4",19.18270301819,8.5
1902,"CCSM4",19.14461135864,8.5
1903,"CCSM4",18.75104904175,8.5
1904,"CCSM4",19.07775115967,8.5
1905,"CCSM4",19.07592391968,8.5
1906,"CCSM4",19.45979690552,8.5
1907,"CCSM4",19.64440345764,8.5
1908,"CCSM4",19.14351654053,8.5
1909,"CCSM4",19.1913433075,8.5
1910,"CCSM4",18.89260482788,8.5
1911,"CCSM4",19.08596801758,8.5
1912,"CCSM4",19.34635353088,8.5
1913,"CCSM4",19.11617851257,8.5
1914,"CCSM4",19.58864212036,8.5
1915,"CCSM4",20.36247444153,8.5
1916,"CCSM4",19.25045204163,8.5
1917,"CCSM4",19.17143821716,8.5
1918,"CCSM4",19.9122505188,8.5
1919,"CCSM4",19.44287490845,8.5
1920,"CCSM4",19.83483886719,8.5
1921,"CCSM4",20.02731704712,8.5
1922,"CCSM4",19.75678253174,8.5
1923,"CCSM4",19.64971160889,8.5
1924,"CCSM4",19.6133480072,8.5
1925,"CCSM4",19.85850143433,8.5
1926,"CCSM4",19.50583267212,8.5
1927,"CCSM4",19.43857192993,8.5
1928,"CCSM4",19.49991989136,8.5
1929,"CCSM4",19.54099655151,8.5
1930,"CCSM4",19.94343185425,8.5
1931,"CCSM4",19.79946136475,8.5
1932,"CCSM4",20.01814079285,8.5
1933,"CCSM4",19.89161682129,8.5
1934,"CCSM4",19.49337005615,8.5
1935,"CCSM4",20.01425170898,8.5
1936,"CCSM4",19.82448387146,8.5
1937,"CCSM4",19.74057006836,8.5
1938,"CCSM4",19.56028747559,8.5
1939,"CCSM4",19.82160568237,8.5
1940,"CCSM4",20.06571388245,8.5
1941,"CCSM4",19.52932739258,8.5
1942,"CCSM4",20.28249549866,8.5
1943,"CCSM4",20.20022964478,8.5
1944,"CCSM4",19.52186012268,8.5
1945,"CCSM4",20.05180931091,8.5
1946,"CCSM4",20.33244132996,8.5
1947,"CCSM4",19.97729492188,8.5
1948,"CCSM4",19.49965667725,8.5
1949,"CCSM4",20.20930099487,8.5
1950,"CCSM4",19.75364303589,8.5
1951,"CCSM4",19.92097473145,8.5
1952,"CCSM4",19.81562042236,8.5
1953,"CCSM4",19.26816368103,8.5
1954,"CCSM4",19.29886054993,8.5
1955,"CCSM4",19.80997848511,8.5
1956,"CCSM4",19.88671684265,8.5
1957,"CCSM4",19.56231689453,8.5
1958,"CCSM4",19.41418266296,8.5
1959,"CCSM4",19.33514976501,8.5
1960,"CCSM4",20.24008369446,8.5
1961,"CCSM4",19.75596427917,8.5
1962,"CCSM4",19.8903465271,8.5
1963,"CCSM4",20.0177154541,8.5
1964,"CCSM4",19.40877532959,8.5
1965,"CCSM4",18.96430969238,8.5
1966,"CCSM4",19.69316864014,8.5
1967,"CCSM4",19.49801254272,8.5
1968,"CCSM4",19.84094429016,8.5
1969,"CCSM4",19.43730545044,8.5
1970,"CCSM4",19.93553543091,8.5
1971,"CCSM4",20.01730537415,8.5
1972,"CCSM4",20.00511169434,8.5
1973,"CCSM4",20.02305221558,8.5
1974,"CCSM4",20.38925170898,8.5
1975,"CCSM4",20.27563667297,8.5
1976,"CCSM4",20.03519821167,8.5
1977,"CCSM4",20.08142280579,8.5
1978,"CCSM4",20.40738105774,8.5
1979,"CCSM4",19.68949508667,8.5
1980,"CCSM4",19.77669143677,8.5
1981,"CCSM4",19.9002532959,8.5
1982,"CCSM4",20.04265022278,8.5
1983,"CCSM4",19.470287323,8.5
1984,"CCSM4",19.72753143311,8.5
1985,"CCSM4",19.99885177612,8.5
1986,"CCSM4",20.53263664246,8.5
1987,"CCSM4",20.30430793762,8.5
1988,"CCSM4",19.8418712616,8.5
1989,"CCSM4",19.90869903564,8.5
1990,"CCSM4",19.47508239746,8.5
1991,"CCSM4",20.1962146759,8.5
1992,"CCSM4",19.33192825317,8.5
1993,"CCSM4",19.51761436462,8.5
1994,"CCSM4",20.6411113739,8.5
1995,"CCSM4",20.46308326721,8.5
1996,"CCSM4",20.71106338501,8.5
1997,"CCSM4",20.45146179199,8.5
1998,"CCSM4",20.33791923523,8.5
1999,"CCSM4",20.26444816589,8.5
2000,"CCSM4",20.76644515991,8.5
2001,"CCSM4",20.27350616455,8.5
2002,"CCSM4",19.75007247925,8.5
2003,"CCSM4",20.72968673706,8.5
2004,"CCSM4",20.45819664001,8.5
2005,"CCSM4",20.49210357666,8.5
2006,"CCSM4",20.24799156189,8.5
2007,"CCSM4",20.52944755554,8.5
2008,"CCSM4",20.91644096375,8.5
2009,"CCSM4",20.64359092712,8.5
2010,"CCSM4",20.35078048706,8.5
2011,"CCSM4",20.24146270752,8.5
2012,"CCSM4",20.74673652649,8.5
2013,"CCSM4",21.12732124329,8.5
2014,"CCSM4",20.73638916016,8.5
2015,"CCSM4",20.45949935913,8.5
2016,"CCSM4",20.91970062256,8.5
2017,"CCSM4",20.59300994873,8.5
2018,"CCSM4",20.75485801697,8.5
2019,"CCSM4",20.53014183044,8.5
2020,"CCSM4",21.15207481384,8.5
2021,"CCSM4",21.23598480225,8.5
2022,"CCSM4",20.7623500824,8.5
2023,"CCSM4",20.18112754822,8.5
2024,"CCSM4",21.07289505005,8.5
2025,"CCSM4",21.13634872437,8.5
2026,"CCSM4",20.91214370728,8.5
2027,"CCSM4",20.90491867065,8.5
2028,"CCSM4",21.25522422791,8.5
2029,"CCSM4",20.61248779297,8.5
2030,"CCSM4",21.48852348328,8.5
2031,"CCSM4",21.62253952026,8.5
2032,"CCSM4",21.19494819641,8.5
2033,"CCSM4",20.98932266235,8.5
2034,"CCSM4",21.20385551453,8.5
2035,"CCSM4",21.04999351501,8.5
2036,"CCSM4",21.41025733948,8.5
2037,"CCSM4",20.98219108582,8.5
2038,"CCSM4",21.54211997986,8.5
2039,"CCSM4",21.74252319336,8.5
2040,"CCSM4",21.51385498047,8.5
2041,"CCSM4",21.67298126221,8.5
2042,"CCSM4",21.47764587402,8.5
2043,"CCSM4",21.65245056152,8.5
2044,"CCSM4",21.22415733337,8.5
2045,"CCSM4",21.30035972595,8.5
2046,"CCSM4",21.41972732544,8.5
2047,"CCSM4",21.64553451538,8.5
2048,"CCSM4",21.76298332214,8.5
2049,"CCSM4",21.116771698,8.5
2050,"CCSM4",21.9143371582,8.5
2051,"CCSM4",21.47548866272,8.5
2052,"CCSM4",21.36126708984,8.5
2053,"CCSM4",21.89740943909,8.5
2054,"CCSM4",22.29619026184,8.5
2055,"CCSM4",21.8338394165,8.5
2056,"CCSM4",21.62232780457,8.5
2057,"CCSM4",21.98001670837,8.5
2058,"CCSM4",22.18494033813,8.5
2059,"CCSM4",22.32802772522,8.5
2060,"CCSM4",21.92038345337,8.5
2061,"CCSM4",21.97164344788,8.5
2062,"CCSM4",21.82535552979,8.5
2063,"CCSM4",22.0200138092,8.5
2064,"CCSM4",22.33528900146,8.5
2065,"CCSM4",22.55067062378,8.5
2066,"CCSM4",22.42474937439,8.5
2067,"CCSM4",22.36338424683,8.5
2068,"CCSM4",22.54271507263,8.5
2069,"CCSM4",22.13035392761,8.5
2070,"CCSM4",21.78509140015,8.5
2071,"CCSM4",21.92365455627,8.5
2072,"CCSM4",22.55534362793,8.5
2073,"CCSM4",22.45792579651,8.5
2074,"CCSM4",22.88843727112,8.5
2075,"CCSM4",22.65410804749,8.5
2076,"CCSM4",22.38244819641,8.5
2077,"CCSM4",22.19438171387,8.5
2078,"CCSM4",22.10723876953,8.5
2079,"CCSM4",22.62786865234,8.5
2080,"CCSM4",22.62381744385,8.5
2081,"CCSM4",22.96299362183,8.5
2082,"CCSM4",23.00902938843,8.5
2083,"CCSM4",22.13836669922,8.5
2084,"CCSM4",22.78262710571,8.5
2085,"CCSM4",23.41365623474,8.5
2086,"CCSM4",22.7258644104,8.5
2087,"CCSM4",23.19416618347,8.5
2088,"CCSM4",22.71007156372,8.5
2089,"CCSM4",23.04876327515,8.5
2090,"CCSM4",23.04112625122,8.5
2091,"CCSM4",23.21460723877,8.5
2092,"CCSM4",22.71886253357,8.5
2093,"CCSM4",23.5616645813,8.5
2094,"CCSM4",23.46006393433,8.5
2095,"CCSM4",23.50845336914,8.5
2096,"CCSM4",22.80476760864,8.5
2097,"CCSM4",23.27522087097,8.5
2098,"CCSM4",23.02597427368,8.5
2099,"CCSM4",23.51370429993,8.5
1901,"CESM1_BGC",19.45265579224,8.5
1902,"CESM1_BGC",18.92789268494,8.5
1903,"CESM1_BGC",18.82724952698,8.5
1904,"CESM1_BGC",18.57485198975,8.5
1905,"CESM1_BGC",18.86269950867,8.5
1906,"CESM1_BGC",19.38166236877,8.5
1907,"CESM1_BGC",18.94828796387,8.5
1908,"CESM1_BGC",18.99999237061,8.5
1909,"CESM1_BGC",19.20556259155,8.5
1910,"CESM1_BGC",18.6700553894,8.5
1911,"CESM1_BGC",19.45387649536,8.5
1912,"CESM1_BGC",19.33513450623,8.5
1913,"CESM1_BGC",19.51128768921,8.5
1914,"CESM1_BGC",19.48945617676,8.5
1915,"CESM1_BGC",19.16760063171,8.5
1916,"CESM1_BGC",19.0055065155,8.5
1917,"CESM1_BGC",19.35960960388,8.5
1918,"CESM1_BGC",19.85821533203,8.5
1919,"CESM1_BGC",19.66159057617,8.5
1920,"CESM1_BGC",19.25926017761,8.5
1921,"CESM1_BGC",19.87230682373,8.5
1922,"CESM1_BGC",19.52012443542,8.5
1923,"CESM1_BGC",19.59799385071,8.5
1924,"CESM1_BGC",19.69696235657,8.5
1925,"CESM1_BGC",19.4878578186,8.5
1926,"CESM1_BGC",18.94848823547,8.5
1927,"CESM1_BGC",19.67202568054,8.5
1928,"CESM1_BGC",19.75303840637,8.5
1929,"CESM1_BGC",19.16096305847,8.5
1930,"CESM1_BGC",19.55801773071,8.5
1931,"CESM1_BGC",19.00323295593,8.5
1932,"CESM1_BGC",19.58719062805,8.5
1933,"CESM1_BGC",19.77336883545,8.5
1934,"CESM1_BGC",19.51776313782,8.5
1935,"CESM1_BGC",19.30235099792,8.5
1936,"CESM1_BGC",19.40496635437,8.5
1937,"CESM1_BGC",19.38524246216,8.5
1938,"CESM1_BGC",19.91275978088,8.5
1939,"CESM1_BGC",20.01431083679,8.5
1940,"CESM1_BGC",19.66839027405,8.5
1941,"CESM1_BGC",19.7544670105,8.5
1942,"CESM1_BGC",19.4368057251,8.5
1943,"CESM1_BGC",19.71963691711,8.5
1944,"CESM1_BGC",19.69404029846,8.5
1945,"CESM1_BGC",19.78041648865,8.5
1946,"CESM1_BGC",19.27368927002,8.5
1947,"CESM1_BGC",20.26063728333,8.5
1948,"CESM1_BGC",19.71919441223,8.5
1949,"CESM1_BGC",19.29218673706,8.5
1950,"CESM1_BGC",19.33975028992,8.5
1951,"CESM1_BGC",19.80588340759,8.5
1952,"CESM1_BGC",20.18974494934,8.5
1953,"CESM1_BGC",19.45177268982,8.5
1954,"CESM1_BGC",19.4026260376,8.5
1955,"CESM1_BGC",19.49556732178,8.5
1956,"CESM1_BGC",19.2570400238,8.5
1957,"CESM1_BGC",19.60628700256,8.5
1958,"CESM1_BGC",19.38837432861,8.5
1959,"CESM1_BGC",19.52117729187,8.5
1960,"CESM1_BGC",19.87726593018,8.5
1961,"CESM1_BGC",19.53884315491,8.5
1962,"CESM1_BGC",19.60429382324,8.5
1963,"CESM1_BGC",19.63629341125,8.5
1964,"CESM1_BGC",19.29627609253,8.5
1965,"CESM1_BGC",19.43928146362,8.5
1966,"CESM1_BGC",19.72384643555,8.5
1967,"CESM1_BGC",19.82108688354,8.5
1968,"CESM1_BGC",19.82501411438,8.5
1969,"CESM1_BGC",19.45659446716,8.5
1970,"CESM1_BGC",19.67742156982,8.5
1971,"CESM1_BGC",19.79258728027,8.5
1972,"CESM1_BGC",19.594789505,8.5
1973,"CESM1_BGC",19.69814872742,8.5
1974,"CESM1_BGC",20.35210990906,8.5
1975,"CESM1_BGC",19.82424163818,8.5
1976,"CESM1_BGC",20.09504699707,8.5
1977,"CESM1_BGC",20.19792747498,8.5
1978,"CESM1_BGC",20.22629737854,8.5
1979,"CESM1_BGC",19.9379940033,8.5
1980,"CESM1_BGC",20.13205718994,8.5
1981,"CESM1_BGC",20.1139755249,8.5
1982,"CESM1_BGC",20.30914878845,8.5
1983,"CESM1_BGC",19.75081634521,8.5
1984,"CESM1_BGC",20.27691459656,8.5
1985,"CESM1_BGC",20.16791534424,8.5
1986,"CESM1_BGC",20.50766563416,8.5
1987,"CESM1_BGC",20.14533042908,8.5
1988,"CESM1_BGC",19.94762420654,8.5
1989,"CESM1_BGC",19.73776817322,8.5
1990,"CESM1_BGC",20.4060459137,8.5
1991,"CESM1_BGC",20.08213615417,8.5
1992,"CESM1_BGC",19.33074378967,8.5
1993,"CESM1_BGC",19.96578216553,8.5
1994,"CESM1_BGC",20.37142944336,8.5
1995,"CESM1_BGC",20.37702941895,8.5
1996,"CESM1_BGC",20.03770256042,8.5
1997,"CESM1_BGC",19.86419677734,8.5
1998,"CESM1_BGC",20.49807357788,8.5
1999,"CESM1_BGC",20.29022216797,8.5
2000,"CESM1_BGC",20.42311859131,8.5
2001,"CESM1_BGC",20.29054832458,8.5
2002,"CESM1_BGC",20.85889625549,8.5
2003,"CESM1_BGC",20.42466545105,8.5
2004,"CESM1_BGC",20.18140029907,8.5
2005,"CESM1_BGC",20.52342414856,8.5
2006,"CESM1_BGC",20.59827613831,8.5
2007,"CESM1_BGC",21.17617034912,8.5
2008,"CESM1_BGC",20.43706703186,8.5
2009,"CESM1_BGC",20.7220287323,8.5
2010,"CESM1_BGC",20.64241218567,8.5
2011,"CESM1_BGC",21.05682563782,8.5
2012,"CESM1_BGC",20.25850486755,8.5
2013,"CESM1_BGC",20.87684059143,8.5
2014,"CESM1_BGC",20.589427948,8.5
2015,"CESM1_BGC",20.00904083252,8.5
2016,"CESM1_BGC",20.70823669434,8.5
2017,"CESM1_BGC",20.39729499817,8.5
2018,"CESM1_BGC",20.40661430359,8.5
2019,"CESM1_BGC",20.46342468262,8.5
2020,"CESM1_BGC",20.76505470276,8.5
2021,"CESM1_BGC",20.58326339722,8.5
2022,"CESM1_BGC",20.73769950867,8.5
2023,"CESM1_BGC",21.18713760376,8.5
2024,"CESM1_BGC",21.34787559509,8.5
2025,"CESM1_BGC",20.83449745178,8.5
2026,"CESM1_BGC",20.73034286499,8.5
2027,"CESM1_BGC",20.26008796692,8.5
2028,"CESM1_BGC",20.56398963928,8.5
2029,"CESM1_BGC",21.15923118591,8.5
2030,"CESM1_BGC",21.11674308777,8.5
2031,"CESM1_BGC",21.0241317749,8.5
2032,"CESM1_BGC",21.05304336548,8.5
2033,"CESM1_BGC",21.27277183533,8.5
2034,"CESM1_BGC",21.01355552673,8.5
2035,"CESM1_BGC",21.09532356262,8.5
2036,"CESM1_BGC",21.20788764954,8.5
2037,"CESM1_BGC",21.38493728638,8.5
2038,"CESM1_BGC",21.37312889099,8.5
2039,"CESM1_BGC",21.0961227417,8.5
2040,"CESM1_BGC",21.40633392334,8.5
2041,"CESM1_BGC",21.05626869202,8.5
2042,"CESM1_BGC",21.69683837891,8.5
2043,"CESM1_BGC",21.7852935791,8.5
2044,"CESM1_BGC",21.76698112488,8.5
2045,"CESM1_BGC",21.67751693726,8.5
2046,"CESM1_BGC",21.43638801575,8.5
2047,"CESM1_BGC",21.6796875,8.5
2048,"CESM1_BGC",21.51127624512,8.5
2049,"CESM1_BGC",21.94982147217,8.5
2050,"CESM1_BGC",22.04325866699,8.5
2051,"CESM1_BGC",21.97576141357,8.5
2052,"CESM1_BGC",21.73157691956,8.5
2053,"CESM1_BGC",21.45339775085,8.5
2054,"CESM1_BGC",21.72316551208,8.5
2055,"CESM1_BGC",21.79025840759,8.5
2056,"CESM1_BGC",21.64786529541,8.5
2057,"CESM1_BGC",22.02895355225,8.5
2058,"CESM1_BGC",22.03091812134,8.5
2059,"CESM1_BGC",21.93992805481,8.5
2060,"CESM1_BGC",21.98917770386,8.5
2061,"CESM1_BGC",22.0005607605,8.5
2062,"CESM1_BGC",21.88979911804,8.5
2063,"CESM1_BGC",21.90614700317,8.5
2064,"CESM1_BGC",22.00293731689,8.5
2065,"CESM1_BGC",21.40336990356,8.5
2066,"CESM1_BGC",22.21581268311,8.5
2067,"CESM1_BGC",21.88442230225,8.5
2068,"CESM1_BGC",22.09524154663,8.5
2069,"CESM1_BGC",22.03947257996,8.5
2070,"CESM1_BGC",21.95958709717,8.5
2071,"CESM1_BGC",22.51330757141,8.5
2072,"CESM1_BGC",22.54268074036,8.5
2073,"CESM1_BGC",21.82548713684,8.5
2074,"CESM1_BGC",21.96565818787,8.5
2075,"CESM1_BGC",21.95401000977,8.5
2076,"CESM1_BGC",22.78756141663,8.5
2077,"CESM1_BGC",22.72630500793,8.5
2078,"CESM1_BGC",22.48687362671,8.5
2079,"CESM1_BGC",22.51052093506,8.5
2080,"CESM1_BGC",22.90667152405,8.5
2081,"CESM1_BGC",23.05621910095,8.5
2082,"CESM1_BGC",22.76788902283,8.5
2083,"CESM1_BGC",22.37093734741,8.5
2084,"CESM1_BGC",22.85116767883,8.5
2085,"CESM1_BGC",22.30476760864,8.5
2086,"CESM1_BGC",22.73589134216,8.5
2087,"CESM1_BGC",23.09721946716,8.5
2088,"CESM1_BGC",23.41376113892,8.5
2089,"CESM1_BGC",22.96200370789,8.5
2090,"CESM1_BGC",22.23627853394,8.5
2091,"CESM1_BGC",22.88674354553,8.5
2092,"CESM1_BGC",23.18797111511,8.5
2093,"CESM1_BGC",23.72108459473,8.5
2094,"CESM1_BGC",22.96369361877,8.5
2095,"CESM1_BGC",23.16330718994,8.5
2096,"CESM1_BGC",23.38041114807,8.5
2097,"CESM1_BGC",23.18566131592,8.5
2098,"CESM1_BGC",23.28358078003,8.5
2099,"CESM1_BGC",23.13190460205,8.5
1901,"CESM1_CAM5",18.72668838501,8.5
1902,"CESM1_CAM5",19.07843971252,8.5
1903,"CESM1_CAM5",18.70665550232,8.5
1904,"CESM1_CAM5",18.5606803894,8.5
1905,"CESM1_CAM5",18.36214637756,8.5
1906,"CESM1_CAM5",18.68225479126,8.5
1907,"CESM1_CAM5",18.86824035645,8.5
1908,"CESM1_CAM5",19.43198013306,8.5
1909,"CESM1_CAM5",19.29228591919,8.5
1910,"CESM1_CAM5",18.76527786255,8.5
1911,"CESM1_CAM5",19.26861381531,8.5
1912,"CESM1_CAM5",19.01230049133,8.5
1913,"CESM1_CAM5",19.27205085754,8.5
1914,"CESM1_CAM5",19.16375160217,8.5
1915,"CESM1_CAM5",19.15182685852,8.5
1916,"CESM1_CAM5",19.19003868103,8.5
1917,"CESM1_CAM5",19.20415115356,8.5
1918,"CESM1_CAM5",19.4280872345,8.5
1919,"CESM1_CAM5",19.0883769989,8.5
1920,"CESM1_CAM5",19.01892662048,8.5
1921,"CESM1_CAM5",19.63199996948,8.5
1922,"CESM1_CAM5",19.36208724976,8.5
1923,"CESM1_CAM5",19.3633518219,8.5
1924,"CESM1_CAM5",19.01543045044,8.5
1925,"CESM1_CAM5",18.89754295349,8.5
1926,"CESM1_CAM5",19.04340553284,8.5
1927,"CESM1_CAM5",19.2342414856,8.5
1928,"CESM1_CAM5",19.43652915955,8.5
1929,"CESM1_CAM5",19.34239006042,8.5
1930,"CESM1_CAM5",18.8756275177,8.5
1931,"CESM1_CAM5",18.95013427734,8.5
1932,"CESM1_CAM5",19.2557849884,8.5
1933,"CESM1_CAM5",18.96413803101,8.5
1934,"CESM1_CAM5",19.62879753113,8.5
1935,"CESM1_CAM5",19.26382255554,8.5
1936,"CESM1_CAM5",19.15947151184,8.5
1937,"CESM1_CAM5",19.30593490601,8.5
1938,"CESM1_CAM5",19.17011642456,8.5
1939,"CESM1_CAM5",19.12677574158,8.5
1940,"CESM1_CAM5",18.86149406433,8.5
1941,"CESM1_CAM5",18.78964424133,8.5
1942,"CESM1_CAM5",19.20938301086,8.5
1943,"CESM1_CAM5",19.04249763489,8.5
1944,"CESM1_CAM5",19.30394172668,8.5
1945,"CESM1_CAM5",19.39786911011,8.5
1946,"CESM1_CAM5",19.38000869751,8.5
1947,"CESM1_CAM5",19.20089149475,8.5
1948,"CESM1_CAM5",19.43509101868,8.5
1949,"CESM1_CAM5",19.21618461609,8.5
1950,"CESM1_CAM5",19.06540298462,8.5
1951,"CESM1_CAM5",19.49367332458,8.5
1952,"CESM1_CAM5",19.33498954773,8.5
1953,"CESM1_CAM5",19.15086555481,8.5
1954,"CESM1_CAM5",19.39011764526,8.5
1955,"CESM1_CAM5",19.19532012939,8.5
1956,"CESM1_CAM5",19.19491004944,8.5
1957,"CESM1_CAM5",19.10132789612,8.5
1958,"CESM1_CAM5",18.48795127869,8.5
1959,"CESM1_CAM5",18.76418876648,8.5
1960,"CESM1_CAM5",18.58556747437,8.5
1961,"CESM1_CAM5",18.79660224915,8.5
1962,"CESM1_CAM5",19.141456604,8.5
1963,"CESM1_CAM5",19.27946090698,8.5
1964,"CESM1_CAM5",18.60057067871,8.5
1965,"CESM1_CAM5",18.69025230408,8.5
1966,"CESM1_CAM5",19.31543731689,8.5
1967,"CESM1_CAM5",19.21721839905,8.5
1968,"CESM1_CAM5",19.16409301758,8.5
1969,"CESM1_CAM5",19.3091583252,8.5
1970,"CESM1_CAM5",18.55933380127,8.5
1971,"CESM1_CAM5",19.1234703064,8.5
1972,"CESM1_CAM5",18.96815109253,8.5
1973,"CESM1_CAM5",19.12573051453,8.5
1974,"CESM1_CAM5",18.77997779846,8.5
1975,"CESM1_CAM5",19.34701919556,8.5
1976,"CESM1_CAM5",19.29125785828,8.5
1977,"CESM1_CAM5",19.42590713501,8.5
1978,"CESM1_CAM5",19.23271751404,8.5
1979,"CESM1_CAM5",19.45040893555,8.5
1980,"CESM1_CAM5",19.13252258301,8.5
1981,"CESM1_CAM5",19.25701904297,8.5
1982,"CESM1_CAM5",19.85193252563,8.5
1983,"CESM1_CAM5",19.7268409729,8.5
1984,"CESM1_CAM5",18.98929977417,8.5
1985,"CESM1_CAM5",19.2815990448,8.5
1986,"CESM1_CAM5",19.26127433777,8.5
1987,"CESM1_CAM5",18.96948432922,8.5
1988,"CESM1_CAM5",19.10529899597,8.5
1989,"CESM1_CAM5",19.40601348877,8.5
1990,"CESM1_CAM5",20.23812866211,8.5
1991,"CESM1_CAM5",19.78270149231,8.5
1992,"CESM1_CAM5",19.08702850342,8.5
1993,"CESM1_CAM5",19.04859924316,8.5
1994,"CESM1_CAM5",19.13023757935,8.5
1995,"CESM1_CAM5",19.29793167114,8.5
1996,"CESM1_CAM5",19.60507965088,8.5
1997,"CESM1_CAM5",19.76032066345,8.5
1998,"CESM1_CAM5",19.25549316406,8.5
1999,"CESM1_CAM5",19.53596878052,8.5
2000,"CESM1_CAM5",19.75215530396,8.5
2001,"CESM1_CAM5",19.67511367798,8.5
2002,"CESM1_CAM5",19.83488464355,8.5
2003,"CESM1_CAM5",19.85944747925,8.5
2004,"CESM1_CAM5",19.79519844055,8.5
2005,"CESM1_CAM5",19.43284225464,8.5
2006,"CESM1_CAM5",19.67139816284,8.5
2007,"CESM1_CAM5",19.26909828186,8.5
2008,"CESM1_CAM5",19.86861991882,8.5
2009,"CESM1_CAM5",19.96455574036,8.5
2010,"CESM1_CAM5",20.01663780212,8.5
2011,"CESM1_CAM5",20.38562583923,8.5
2012,"CESM1_CAM5",20.41718864441,8.5
2013,"CESM1_CAM5",20.14562606812,8.5
2014,"CESM1_CAM5",19.61115074158,8.5
2015,"CESM1_CAM5",19.90073013306,8.5
2016,"CESM1_CAM5",19.74904823303,8.5
2017,"CESM1_CAM5",20.1358795166,8.5
2018,"CESM1_CAM5",19.89528274536,8.5
2019,"CESM1_CAM5",20.46285057068,8.5
2020,"CESM1_CAM5",19.89878845215,8.5
2021,"CESM1_CAM5",20.31140136719,8.5
2022,"CESM1_CAM5",20.44399261475,8.5
2023,"CESM1_CAM5",20.58552932739,8.5
2024,"CESM1_CAM5",20.63495445251,8.5
2025,"CESM1_CAM5",20.37372016907,8.5
2026,"CESM1_CAM5",20.36155319214,8.5
2027,"CESM1_CAM5",20.68600845337,8.5
2028,"CESM1_CAM5",20.92885398865,8.5
2029,"CESM1_CAM5",20.54109764099,8.5
2030,"CESM1_CAM5",20.18975830078,8.5
2031,"CESM1_CAM5",20.58997154236,8.5
2032,"CESM1_CAM5",20.48386573792,8.5
2033,"CESM1_CAM5",20.02232170105,8.5
2034,"CESM1_CAM5",20.55987358093,8.5
2035,"CESM1_CAM5",21.17547798157,8.5
2036,"CESM1_CAM5",20.82599258423,8.5
2037,"CESM1_CAM5",21.0644569397,8.5
2038,"CESM1_CAM5",20.51609802246,8.5
2039,"CESM1_CAM5",20.93197822571,8.5
2040,"CESM1_CAM5",20.97493934631,8.5
2041,"CESM1_CAM5",20.69749450684,8.5
2042,"CESM1_CAM5",21.06599235535,8.5
2043,"CESM1_CAM5",21.1762676239,8.5
2044,"CESM1_CAM5",20.88973999023,8.5
2045,"CESM1_CAM5",21.10390853882,8.5
2046,"CESM1_CAM5",21.19859313965,8.5
2047,"CESM1_CAM5",21.74235343933,8.5
2048,"CESM1_CAM5",20.61831283569,8.5
2049,"CESM1_CAM5",20.76607322693,8.5
2050,"CESM1_CAM5",21.57836151123,8.5
2051,"CESM1_CAM5",20.9568157196,8.5
2052,"CESM1_CAM5",21.2664680481,8.5
2053,"CESM1_CAM5",21.3175868988,8.5
2054,"CESM1_CAM5",21.29605865479,8.5
2055,"CESM1_CAM5",21.77484130859,8.5
2056,"CESM1_CAM5",21.40591430664,8.5
2057,"CESM1_CAM5",21.52250671387,8.5
2058,"CESM1_CAM5",21.90563392639,8.5
2059,"CESM1_CAM5",21.29710006714,8.5
2060,"CESM1_CAM5",21.89739227295,8.5
2061,"CESM1_CAM5",20.82856559753,8.5
2062,"CESM1_CAM5",21.44106864929,8.5
2063,"CESM1_CAM5",22.1245880127,8.5
2064,"CESM1_CAM5",21.64995193481,8.5
2065,"CESM1_CAM5",21.86792182922,8.5
2066,"CESM1_CAM5",21.28151512146,8.5
2067,"CESM1_CAM5",21.32641029358,8.5
2068,"CESM1_CAM5",21.77866172791,8.5
2069,"CESM1_CAM5",21.85593986511,8.5
2070,"CESM1_CAM5",22.61835098267,8.5
2071,"CESM1_CAM5",22.4877948761,8.5
2072,"CESM1_CAM5",22.39283370972,8.5
2073,"CESM1_CAM5",22.13872718811,8.5
2074,"CESM1_CAM5",22.33978462219,8.5
2075,"CESM1_CAM5",22.55603599548,8.5
2076,"CESM1_CAM5",22.48114967346,8.5
2077,"CESM1_CAM5",21.99449157715,8.5
2078,"CESM1_CAM5",22.39193725586,8.5
2079,"CESM1_CAM5",22.83614349365,8.5
2080,"CESM1_CAM5",22.49555397034,8.5
2081,"CESM1_CAM5",22.4063911438,8.5
2082,"CESM1_CAM5",22.5073184967,8.5
2083,"CESM1_CAM5",22.47079658508,8.5
2084,"CESM1_CAM5",21.9398727417,8.5
