"year","Temp_Anomaly","SSP","temp"
1977,-0.848608254433334,"SSP585",6.8979142865
1978,-1.02206139793333,"SSP585",6.724461143
1979,-1.24492805176667,"SSP585",6.50159448916667
1980,-0.99180699935,"SSP585",6.75471554158333
1981,-1.31180358918333,"SSP585",6.43471895175
1982,-1.18440210801667,"SSP585",6.56212043291667
1983,-0.773448507266667,"SSP585",6.97307403366667
1984,-0.510453940100001,"SSP585",7.23606860083333
1985,-0.172207306766667,"SSP585",7.57431523416667
1986,0.01053732965,"SSP585",7.75705987058333
1987,-0.564040971516667,"SSP585",7.18248156941667
1988,-0.40067840835,"SSP585",7.34584413258333
1989,-0.627533201266667,"SSP585",7.11898933966667
1990,-0.3560276481,"SSP585",7.39049489283333
1991,0.0399866777333333,"SSP585",7.78650921866667
1992,-1.10441498718333,"SSP585",6.64210755375
1993,-0.4763341891,"SSP585",7.27018835183333
1994,0.268063779983334,"SSP585",8.01458632091667
1995,0.311003263400001,"SSP585",8.05752580433333
1996,-0.16665563685,"SSP585",7.57986690408333
1997,0.132067596733333,"SSP585",7.87859013766667
1998,-0.69709128735,"SSP585",7.04943125358333
1999,0.125588153983333,"SSP585",7.87211069491667
2000,0.326269883233333,"SSP585",8.07279242416667
2001,0.0812748492333331,"SSP585",7.82779739016667
2002,0.407624689566666,"SSP585",8.1541472305
2003,-0.547864156433334,"SSP585",7.1986583845
2004,-1.13513044176667,"SSP585",6.61139209916667
2005,-0.748666494683333,"SSP585",6.99785604625
2006,0.298561356983334,"SSP585",8.04508389791667
2007,-0.492117700766666,"SSP585",7.25440484016667
2008,-0.4736164151,"SSP585",7.27290612583333
2009,-0.3119511686,"SSP585",7.43457137233333
2010,0.280024247233333,"SSP585",8.02654678816667
2011,0.654984435816666,"SSP585",8.40150697675
2012,1.43200361531667,"SSP585",9.17852615625
2013,1.08369787206667,"SSP585",8.830220413
2014,0.916919871483333,"SSP585",8.66344241241667
2015,1.00827850631667,"SSP585",8.75480104725
2016,1.52278328565,"SSP585",9.26930582658333
2017,1.12955600265,"SSP585",8.87607854358333
2018,1.05420982415,"SSP585",8.80073236508333
2019,1.14520496906667,"SSP585",8.89172751
2020,2.10509380348333,"SSP585",9.85161634441667
2021,1.82810884815,"SSP585",9.57463138908333
2022,0.470610335024574,"SSP585",8.21713287595791
2023,0.287656071905104,"SSP585",8.03417861283844
2024,0.798028184951294,"SSP585",8.54455072588463
2025,0.370427487274954,"SSP585",8.11695002820829
2026,0.0404120970150741,"SSP585",7.78693463794841
2027,0.064930582879084,"SSP585",7.81145312381242
2028,-0.691506314012736,"SSP585",7.0550162269206
2029,0.710108289529403,"SSP585",8.45663083046274
2030,0.433574707432404,"SSP585",8.18009724836574
2031,0.216734186505514,"SSP585",7.96325672743885
2032,0.818067776286414,"SSP585",8.56459031721975
2033,1.01144980048376,"SSP585",8.7579723414171
2034,0.388289349684644,"SSP585",8.13481189061798
2035,0.405380848740775,"SSP585",8.15190338967411
