"year","Temp_Anomaly","SSP","temp"
2082,3.10182419742093,"SSP585",10.9485273408783
2083,3.27099565808803,"SSP585",11.1176988015454
2084,2.82724461911613,"SSP585",10.6739477625735
2085,3.18385890152863,"SSP585",11.030562044986
2086,3.48868977446713,"SSP585",11.3353929179245
2087,3.94730997145523,"SSP585",11.7940131149126
2088,3.89292034911053,"SSP585",11.7396234925679
2089,3.74483405774403,"SSP585",11.5915372012014
2090,4.15789058771913,"SSP585",12.0045937311765
2091,3.96447663219063,"SSP585",11.811179775648
2092,3.14986465466674,"SSP585",10.9965677981241
2093,3.68226204911353,"SSP585",11.5289651925709
2094,4.28379986079563,"SSP585",12.130503004253
2095,4.10374669940553,"SSP585",11.9504498428629
2096,4.17720772539593,"SSP585",12.0239108688532
2097,3.19594056873573,"SSP585",11.0426437121931
2098,3.88610974188163,"SSP585",11.732812885339
2099,3.76471415470083,"SSP585",11.6114172981582
2100,4.17389140514833,"SSP585",12.0205945486057
